,product_name,review_text,product_rating,review_date,avg_rating
141,"Lancome La Vie Est Belle Eau de Parfum, Perfume for Women, 3.4 oz","I live in this perfume since it was introduced to me by my best friend who is obsessive about perfume. I do not feel properly dressed without  La vie est belle. However, I recently bought a new bottle and I am disappointed, the concentration appears more diluted and the smell does not last long. Previously many days later, I can still smell the perfume on my clothes. I would have been prepared to pay more for this perfume to keep the same concentration, but feel very disappointed with the dilution to this product.",2,11/10/2024,4.7
142,"Lancome La Vie Est Belle Eau de Parfum, Perfume for Women, 3.4 oz",I've been using this perfume for many years and the scent is very diluted. I still have my old bottle and there's definitely a big difference,1,10/9/2024,4.7
143,"Lancome La Vie Est Belle Eau de Parfum, Perfume for Women, 3.4 oz","[This review was collected as part of a promotion.] They changed it for something cheaper, it doesn't last long and it doesn't smell like the essence of the original perfume, don't spend money on this perfume, it's useless",1,10/25/2024,4.7
144,"Lancome La Vie Est Belle Eau de Parfum, Perfume for Women, 3.4 oz","The quality of this, my all time most favorite fragrance, has changed. Much less intense. It fades away almost as soon as I spray it on where as it use to last all day .",1,11/27/2024,4.7
145,"Giorgio Armani Acqua Di Gio Eau De Toilette, Cologne for Men, 3.4 oz","I recently purchased a few colognes from Walmart, and I am extremely impressed with the selection, quality, and overall shopping experience. The variety of fragrances available was remarkable, catering to different preferences and budgets. The prices were competitive, and I appreciated the detailed product descriptions, which helped me make informed decisions. The checkout process was smooth, and the delivery was prompt, with the items securely packaged to prevent any damage. Upon receiving the colognes, I was pleased with their authenticity and long-lasting scents. Walmart has truly exceeded my expectations with its exceptional service, making it my go-to destination for fragrance shopping. I highly recommend Walmart to anyone looking for quality colognes at great prices, backed by reliable service and a hassle-free shopping experience. This purchase has left me thoroughly satisfied, and I look forward to shopping for more products in the future.",5,12/10/2024,4.6
146,"Giorgio Armani Acqua Di Gio Eau De Toilette, Cologne for Men, 3.4 oz","The minimalist frosted glass bottle with a metallic cap reflects the fragrance's aquatic and fresh nature. It's understated yet elegant, much like the fragrance itself.
Its fresh and balanced composition, coupled with its effortless wearability, makes it a go-to scent for men of all ages. It's not an overwhelming fragrance, making it an ideal choice for daily wear.",5,12/27/2024,4.6
147,"Giorgio Armani Acqua Di Gio Eau De Toilette, Cologne for Men, 3.4 oz",i debated on ordering this and a womens purfune from here because i saw so many bad reviews and did not want to get a fake. the Giorgio armani bottle barcide matched the box but it does not seem as strong as usual. could just be over thinking it i suppose,5,1/7/2025,4.6
148,"Giorgio Armani Acqua Di Gio Eau De Toilette, Cologne for Men, 3.4 oz","Great product, great price. I got it on sale. The first package came completely shattered and broken..not the company's fault. I got ahold of them and they replaced it anyways. Thankfully!! Took a little longer to get it the second time but the customer service was great the whole time and had tracking with it. It finally came today in perfect condition and just in time for the Christmas party it's going to!",5,12/10/2024,4.6
149,"Giorgio Armani Acqua Di Gio Eau De Toilette, Cologne for Men, 3.4 oz",Smells great. But I noticed that after a flight the cologne leaked and the tip of the spray started to changed colors … like the tip of the spray was mayb plastic and after the cologne touched it it made the paint to come off … I have never heard of that on this cologne so idk if that's normal but I was kinda embarrassed…,4,1/6/2025,4.6
150,"Giorgio Armani Acqua Di Gio Eau De Toilette, Cologne for Men, 3.4 oz","Unfortunately not the real Acqua Di Gio. This was my first time buying fragrance from Walmart and I just assumed that Walmart was having a sale on their cologne, but instead I didn't realize that Walmart apparently allows any reseller to sell items. 
This Acqua Di Gio came in the mail perfectly fine, but unfortunately it is a clone/fake. It's a quite good fake and if you don't know much about cologne chances are you would like this, but it's not real. The box and bottle look authentic but the logo print on the bottle is a little off, the atomizer is not the kind that Armani uses for this fragrance, and the smell is first disguised as the real thing, but after it settles smells off and bad. It's a good clone but it's not real.",2,9/8/2024,4.6
151,"Giorgio Armani Acqua Di Gio Eau De Toilette, Cologne for Men, 3.4 oz","when i received the bottle, it was leaking badly, so i tried to contact the seller. i sent 2 emails and have still not heard from them.  so i called the store 3 times,  still no answer.  i ended up filing a dispute so i can get a refund.  the cologne itself smells ok, but who wants a leaky bottle.  it was supposed to be a gift.",2,1/8/2025,4.6
152,"Giorgio Armani Acqua Di Gio Eau De Toilette, Cologne for Men, 3.4 oz","Item never arrived, although tracking showed as been delivered. I was refunded but Walmart and or shipper have to work out their logistics as their carriers seem to use fraudulent practices. I was told when I called Walmart that the carriers have a practice of marking items as delivered but not actually being delivered, and to give them 48 hrs for item to actually be delivered, what?! That's the point of having a tracking system, to know where items are !! And why mark as delivered if it's not!
This may or may not be the fault of shipper/walmart, however bad experience since this was meant as a birthday gift and never received.",1,9/25/2024,4.6
153,"Giorgio Armani Acqua Di Gio Eau De Toilette, Cologne for Men, 3.4 oz",I thought the perfume was original because the discount showed that the original price was the same price as a real one sold by Armani. But it was not the case. The problem is that in the post you never find something that says it's not original and that's a bit disappointing to be honest.,1,1/1/2025,4.6
154,"Giorgio Armani Acqua Di Gio Eau De Toilette, Cologne for Men, 3.4 oz","I thought I was getting the real deal for a cheap price but after careful inspection and also it just smelling aweful, I concluded this is a fake and will be returning it. Stay away from this and all colognes on Walmart that seem too good to be true.",1,6/1/2024,4.6
155,"($112 Value) Jimmy Choo ILLICIT Eau de Parfum, Perfume for Women, 3.3 oz","PERFECT!!! AT first it smells like musky and floral like a very feminine women and it dries down into a beautiful honey and caramel smell, the smell is really nice I keep smelling my hands...it also transfer unto other parts of your skin by touching. I went outside for 10 minutes in windy weather to test it and low and behold the scent is still there!! I believe this perfume is real!",5,1/18/2025,4.6
156,"($112 Value) Jimmy Choo ILLICIT Eau de Parfum, Perfume for Women, 3.3 oz",Loved that it arrived when scheduled. Compared it to my almost empty bottle of Jimmy Choo and can't tell the difference.   Was suspect that would be the case....and was happily surprised.,5,1/17/2025,4.6
157,"($112 Value) Jimmy Choo ILLICIT Eau de Parfum, Perfume for Women, 3.3 oz","I am a senior and have 6 grandkids and 10 great grandkids so I have a lot of gifts to buy so I like to make my pension stretch so when Walmart offers sales, I like to take advantage of them.",5,1/31/2025,4.6
158,"($112 Value) Jimmy Choo ILLICIT Eau de Parfum, Perfume for Women, 3.3 oz",I ordered this Jimmy Choo Illicit perfume as a gift for my Sister In Law. She LOVED it. She said the bottle was stunning and it smelled so luxurious. The shipping was FedEx two days. I'm extremely happy with this shop and my gift I purchased.,5,9/13/2024,4.6
159,"($112 Value) Jimmy Choo ILLICIT Eau de Parfum, Perfume for Women, 3.3 oz","I'm usually not a big floral fan, I'm into more earthy scents but I have had success with Jimmy Choo fragrances so I thought I'd give it a try. It smells really good! I smell Jasmine and Sandalwood the most which is why I like it. It has a medium level of strength if that's the right way to say it. It fades in a few hours but honestly all perfumes do on me. It was a sale price and was delivered quick, worth it to me.",4,1/16/2025,4.6
160,"($112 Value) Jimmy Choo ILLICIT Eau de Parfum, Perfume for Women, 3.3 oz","The scent is nice, smells classy. My only issue is the scent only lasts an hour maximum. I've been on a hunt for a long lasting perfume and this is the worst I've purchased longevity wise. I wouldn't purchase this item again.",2,10/1/2024,4.6
161,"($112 Value) Jimmy Choo ILLICIT Eau de Parfum, Perfume for Women, 3.3 oz","The scent doesn't last / seems like a knock off. Heard some much about Jimmy Choo, decided to give  it a try, disappointed. The  product doesn't stand up to the name.",2,12/31/2024,4.6
162,"($112 Value) Jimmy Choo ILLICIT Eau de Parfum, Perfume for Women, 3.3 oz","Wasn't what I expected. This and the coco Chanel mademoiselle. Both are terrible, actually horrible knockoffs. I'm being disgusted. Going to give this to a homeless person on the street on my way to the mall. You get what you pay for. This might be ""affordable "" but at a cost.",1,12/29/2024,4.6
163,"($112 Value) Jimmy Choo ILLICIT Eau de Parfum, Perfume for Women, 3.3 oz","I buy cologne and perfume often for friends and loved ones. I normally do not buy cologne or perfume that's on sale at a drastically discounted price. for the simple fact the primary reason for a retailer to do that is the shelf life/expiration date is nearing... but I gave Walmart the benefit of the doubt because I've always had a good experience when purchasing from your store online, and assume the retailer of your mass would just have overstocked for Christmas we're trying to liquidate in order to increase quarterly profit margin/sales. well the Jimmy Choo is definitely old.. especially when you compare it to the same exact fragrance offered and sold at Macy's department store. The comparison is night and day. I really did expect more out of a company than I have found is normally true to their word when selling products... I will definitely not be making that mistake again that is a guarantee. I also spread the word do not buy high-end name brand cologne/perfume from Walmart... you do not know what you're getting or when it was even made... thank you for your time.",1,1/4/2025,4.6
164,"($112 Value) Jimmy Choo ILLICIT Eau de Parfum, Perfume for Women, 3.3 oz",I never received my order.  The seller did not care and would not replace my order because it was marked as delivered. I sent them screenshots to show that the package was not delivered to me and they did not care!  Walmart issued me a refund. Thanks Walmart,1,12/20/2024,4.6
165,"($325 Value) Parfums De Marly Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz",beautiful fragrance in a beautiful bottle. I originally had no idea what this fragrance smelled like but I read the description and it sounded like something I would enjoy. And the price was unbelievable. I saved $144 on my purchase and I thought that at this price it was worth trying. I wasn't disappointed with the fragrance and the bottle is just beautiful. I can see why it was originally so expensive but I never would've tried it at that price not knowing if I would've liked it enough to make that price worth the risk. But now I think I will be a return customer even if I have to pay full price next time. But with the prices I have been finding on Walmart.com I doubt that I will have to pay full price again. I will be making this one of my go-to fragrances from now on. My signature fragrance has always been Aromatics Elixir by Clinique and guess what I just found it on sale on the site too and it's currently on its way to me right now along with Jadore which is a fragrance I've always wanted to try but found the price elsewhere to be too high for me to risk paying for another fragrance I've never actually smelled. But with Walmart.com it's worth spending the money to see if I love it as much as I do Delina by Parfum de Marly. There are some other fragrances I've been interested in trying and now that I have discovered that I can get the same fragrances from Walmart that I have been getting at the big Department stores for much much more I'll be buying more from Walmart than just food and the cheaper stuff I had come to associate with Walmart. I'm so happy I found out how much more really nice things you can find from Walmart online. I've been spreading the message to all my friends to check out Walmart online if they are getting ready to make a purchase for something that would ordinarily cost them a lot of money to see if Walmart has it cheaper. They might not find everything they're looking for but it's worth looking because they have so much more than I ever would have expected from shopping in the store.,5,2/2/2025,3.3
166,"($325 Value) Parfums De Marly Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz","I wasn't aware that this perfume was coming from a third party. My cousin has the original perfume and when I compared my purchase with hers, the smell was different and it didn't last more than 20 minutes. This is clearly a replica not original. I wish Walmart will stop fooling people.",2,1/14/2025,3.3
167,"($325 Value) Parfums De Marly Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz","I ordered this product a a Christmas gift for my mom. It came in earlier than anticipated which was awesome, so I wrapped it for her. On Christmas Day, upon opening gifts, I was embarrassed when she opened her gift. It looked like the bottle was thrown in the ground as if it was used. I took the gift back and will be returning it.",1,1/14/2025,3.3
168,"($325 Value) Parfums De Marly Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz","Please do not try to purchase this item.  I made the mistake of ordering it and it was a total scam.  The “seller” sent fake tracking information and of course I never received a package.  Not even an empty box.  Walmart immediately made it right, however it has put me off of ever ordering from 3rd party sellers thru Walmart.",1,12/28/2024,3.3
169,"($325 Value) Parfums De Marly Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz","I received the package today. The package was open, live on my ring camera, and when the package was open, literally there was NO perfume only a piece of cardboard someone in the warehouse had to stolen my perfume and put a MF piece of cardboard in the package and not my perfume!!!! ZERO MF STARS!!! Don't order from them!!",1,1/6/2025,3.3
170,"($325 Value) Parfums De Marly Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz","Do yourself a favor and DO NOT order from them. Not only is my perfume a complete fake, it arrived so damaged I couldn't even use it. The bottle was scratched, the lid was broken off, the sprayer was so broken that the spring was floating in the box and could not be put back on. They false advertise. I'm sending it back tomorrow. This is bad business and highly unacceptable. They don't even deserve this 1 star.",1,8/27/2024,3.3
171,"($325 Value) Parfums De Marly Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz","This is not an original product, and the value is not $325. I ordered two, but I only got one. It has been a nightmare trying to get my money back for the product I did not receive and even worse to do the return on the item I did, but it is fake. THIS IS DEFINITELY, FALSE ADVERTISING - LOOK AT THE PICTURES, THE RIGHT IS ORIGINAL, AND THE LEFT ONE (THE ONE FROM WALMART) IS FAKE. 
Indicating that the product value is $325 is an unethical marketing ploy when the product is not worth it.",1,12/11/2024,3.3
172,"($325 Value) Parfums De Marly Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz",Do not buy this product!! It smells like baby powder! It smells absolutely nothing like the original. It is a fake perfume. I saw the other bad reviews and thought that maybe people were just being extra because it's Walmart so I figured they would be selling something legit but apparently not!! This item shouldn't be removed for sale on this website because it is a farce!!,1,12/19/2024,3.3
173,"($325 Value) Parfums De Marly Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz","I purchase this item because my sister brought it from Nordstroms, This purchase is a true knock off, didn't last 10 min out the door,  I want my money back because I work to hard to get duped.  But the process is to long, Lost for words I just want to cry, I love Walmart but will never trust this again, Just did the research it was from a third party should have paid more attention to the order.",1,12/13/2024,3.3
174,"($325 Value) Parfums De Marly Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz",Had to cancel this order  2 other orders from the same company. I thought it was Walmart. I didn't even realize this was some third-party. Walmart should really be ashamed of themselves for even allowing this to go down and then reading the reviews at psych. This isn't even like a real product. The tracking on these products isn't real at all Buyer beware seriously.,1,12/13/2024,3.3
175,"Parfums De M a r l y Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz","I recommend the perfumes, came quickly very good",5,1/21/2025,5.0
176,"Parfums De M a r l y Delina Eau De Parfum Spray, Perfume For Women, 2.5 Oz","Smells like a  fresh, rich, bihhhhhh! I love it, especially the price. Also, shipment came early.",5,2/7/2025,5.0
177,"Chanel Chance Eau Tendre Eau De Parfum Spray, Perfume for Women, 3.4 oz",Chanel's chance of Andre is so nice I had gotten a vial of it for a tester and I fell in love don't get the chance playing chance so it's spicy and I don't I didn't care for it I got a bottle here I don't use but I used to be at Chanel 19 all the time I work everyday even working my wedding but you didn't last very long LOL but if you want to smell good get the perfume not the toilet and you'll get compliments left and right thank you Chanel,5,1/24/2025,3.5
178,"Chanel Chance Eau Tendre Eau De Parfum Spray, Perfume for Women, 3.4 oz","Wonderful scent!  Not as heavy as most Chanel fragrances. This is one that makes people ask, ""What perfume are you wearing?""",5,1/24/2025,3.5
179,"Chanel Chance Eau Tendre Eau De Parfum Spray, Perfume for Women, 3.4 oz","A gift for my daughter, she has Covid right  now, so we are waiting yet, to give her special parfum…",5,1/14/2025,3.5
180,"Chanel Chance Eau Tendre Eau De Parfum Spray, Perfume for Women, 3.4 oz",i love the perfume the problem is you advertised eau de Parfum and itnis actually Toilette water. love the frangrance. Great price just not advertised correctly. Got the fragrance early not upset about anything but the advertisement. Would have gievn 5 stars.,4,2/7/2025,3.5
181,"Chanel Chance Eau Tendre Eau De Parfum Spray, Perfume for Women, 3.4 oz",it's gotta be a knockoff. it looks legit but the scent fades after a few minutes. Definitely not real Chance Eau Tendre eau de parfum. Very disappointed,2,1/12/2025,3.5
182,"Chanel Chance Eau Tendre Eau De Parfum Spray, Perfume for Women, 3.4 oz","Initially smells like the perfume, however this is heavily diluted.  Being ""parfum"" this should last hours it lasts ten minutes at best.  Very disappointed.",1,1/14/2025,3.5
183,"Chanel Chance Eau Tendre Eau De Parfum Spray, Perfume for Women, 3.4 oz","I got the wrong perfume! I love this perfume but there are differences, at first glance they are the same as the one I received and the one I bought, but they don't have the same fragrance, now I want to buy it again but I don't know if I receive the wrong one again. The one I want is with a transparent cover and white letters! The one I received has a silver cover and golden letters",1,11/2/2024,3.5
184,"Chanel Chance Eau Tendre Eau De Parfum Spray, Perfume for Women, 3.4 oz",Do not order this perfume from the company or from Walmart. The perfume was fake. It was returned by FedEx on November 5 today is December 1 and I didn't get my refund.,1,12/1/2024,3.5
185,"Chanel Chance Eau Tendre Eau De Parfum Spray, Perfume for Women, 3.4 oz","Unfortunately I didn't read the recent review about the smell having an issue I couldn't notice.
The box came a little damaged and it had spilt the nose also won't spray it's jammed down the topper was placed in way to roughly",1,8/12/2024,3.5
186,"Chanel Chance Eau Tendre Eau De Parfum Spray, Perfume for Women, 3.4 oz",I am so upset with this purchase. I have been using this perfume for years.  This does not smell right… I'm not sure if it got too hot in a warehouse or in transit or if it's just old / expired.  I spend a lot of money on this product and I expect it to be right.,1,5/28/2024,3.5
187,"Juicy Couture OUI Play Sparkling Rebel Eau De Parfum, Perfume for Women, 0.5 oz","If I could rate this 1 million stars I would. It smells so fresh but kind of floral but yet kind of rustic. I'm not sure if I'm good at explaining smells but just know it smells really yummy. I'm not a huge fan of vanilla and luckily it doesn't give any hints of that. 
Not to mention, the bottle is so cute",5,12/4/2024,4.6
188,"Juicy Couture OUI Play Sparkling Rebel Eau De Parfum, Perfume for Women, 0.5 oz",this is an amazing smell I'm extremely happy with it there's three and a set that you could buy purchase separately and adding them in different layers also makes it smell amazing and it's in a beautiful container that everyone you could put together to make a new bottle,5,1/24/2025,4.6
189,"Juicy Couture OUI Play Sparkling Rebel Eau De Parfum, Perfume for Women, 0.5 oz","This is my First time buying, Juicy couture perfume and let me sayy I'm not disappointed I love” IT!! 💋 smells so good very grown woman-ish  but delicate at the same time and I think it would be great for a date, the movies or a concert I give this a 5/5 stars ⭐️",5,1/17/2025,4.6
190,"Juicy Couture OUI Play Sparkling Rebel Eau De Parfum, Perfume for Women, 0.5 oz","I love this. It smells like the original with a more floral note to it.
Wish the bottle was bigger. 
The inside of the bottle is push up into the bottle making it look bigger.",5,11/24/2024,4.6
191,"Juicy Couture OUI Play Sparkling Rebel Eau De Parfum, Perfume for Women, 0.5 oz","I LOVE this scent. I got a tiny sample bottle from Ulta years ago that I finally tried and fell in love. When I went to find it online, Walmart happen to sell it and it's relatively cheap!",5,10/21/2024,4.6
192,"Juicy Couture OUI Play Sparkling Rebel Eau De Parfum, Perfume for Women, 0.5 oz","She expressed great enthusiasm for the product I presented to her as a Christmas gift. The fragrance is highly appealing, and she has indicated a desire for an additional bottle.",5,1/22/2025,4.6
193,"Juicy Couture OUI Play Sparkling Rebel Eau De Parfum, Perfume for Women, 0.5 oz","The perfume has a light floral scent that stays with you thru your day. 

*shhh… I spray myself a little spritz onto the hood of my hoodie and can still smell the perfume days later*",5,12/5/2024,4.6
194,"Juicy Couture OUI Play Sparkling Rebel Eau De Parfum, Perfume for Women, 0.5 oz",This smells amazing! I've struggled to find a fragrance I like but when I sprayed this I fell in love! It's not too strong but seems to be long lasting. The bottle was just much smaller than expected so I'll have to use it sparingly.,4,11/15/2024,4.6
195,"Juicy Couture OUI Play Sparkling Rebel Eau De Parfum, Perfume for Women, 0.5 oz",Wish it was more long lasting but the scent is very nice. It goes quick as the bottle has more show than the amount in it. I would buy the scent again,4,2/2/2025,4.6
196,"Juicy Couture OUI Play Sparkling Rebel Eau De Parfum, Perfume for Women, 0.5 oz","The scent was pretty good at first. Then the lingering scent is not so sweet. It seems to stay on too long. I sprayed my blouse and after washing, still smells of the perfume. The scent is not as sweet as I read about.  This made me not want to buy any more Juicy Couture perfumes.",3,1/19/2025,4.6
197,"G eàu, version of Acqua di Gio*, by PB ParfumsBelcam, Eau de Toilette Spray for Men, 3.4 oz","I recently picked up a fragrance from Walmart, and I have to say, it's a great find for those seeking a premium scent without breaking the bank. The scent is truly amazing and has a high-end feel to it. Every time I use it, I often receive compliments, which is always a nice confidence boost. It's versatile enough to fit seamlessly into my daily routine. I typically apply it in the morning before heading to the gym to stay fresh during my workout, and I reapply it after to ensure I don't reek. It's also great for wearing when going out later in the day, whether you're meeting friends or running errands.

One downside, however, is that the scent doesn't last very long—about two to three hours—so it requires reapplication if you want it to last throughout the day. Despite this, the fragrance offers an excellent balance of quality and affordability. If you're looking for a product that gives you a premium vibe without the hefty price tag, this is a solid choice. It's definitely worth the money, especially for everyday use.",5,12/27/2024,4.6
198,"G eàu, version of Acqua di Gio*, by PB ParfumsBelcam, Eau de Toilette Spray for Men, 3.4 oz",This is one of the best colognes Ive tried so far. I was wearing this when I meet my now wife. She fell in love with me and the scent of my cologne still brings her back to those memories of when we met and its like falling in love all over again. Thanks walmart,5,1/30/2025,4.6
199,"G eàu, version of Acqua di Gio*, by PB ParfumsBelcam, Eau de Toilette Spray for Men, 3.4 oz",Honestly it lasts longer then the real deal! I'm obsessed with this brand I have all of them this one is my absolute favorite! Definitely worth the price !,5,10/13/2024,4.6
200,"G eàu, version of Acqua di Gio*, by PB ParfumsBelcam, Eau de Toilette Spray for Men, 3.4 oz",Saving it for Christmas except sneaky husband found it.  Hmmm.  Anyway he does love it so thats good.  Get it and hide it.  Crazy husbands on the lookout for gifts already...  ughh,5,11/1/2024,4.6
201,"G eàu, version of Acqua di Gio*, by PB ParfumsBelcam, Eau de Toilette Spray for Men, 3.4 oz","This cologne has a great scent, it'll last a few hours and the price is great. I personally like to wear it to the office. I'd recommend this for anyone starting a collection or looking for an affordable option.",5,9/22/2024,4.6
202,"G eàu, version of Acqua di Gio*, by PB ParfumsBelcam, Eau de Toilette Spray for Men, 3.4 oz","This smells amazing. My teenage son loves it. Right now, it's less than $10 which is a great price. It says the original price is $20. It's not a $20 bottle of cologne--cause there's so many that smell just as good and last just as long for $10--but it's a great $10 bottle of cologne. I took off one star because I assume the price is going back up since it says it's only on sale--and that's too much.",4,11/9/2024,4.6
203,"G eàu, version of Acqua di Gio*, by PB ParfumsBelcam, Eau de Toilette Spray for Men, 3.4 oz","Smells basically identical to the Aqua di Gio, though it does seem to fade a little more quickly. But for the savings an extra spray or two throughout the day isn't nearly enough to discourage buying again.",4,12/13/2024,4.6
204,"G eàu, version of Acqua di Gio*, by PB ParfumsBelcam, Eau de Toilette Spray for Men, 3.4 oz","This fragrance is fresh and you can use it when you get out of the shower, this is similar to acqua di gio edt, I like it but it's not long lasting more tan 2 hours.",4,10/8/2024,4.6
205,"G eàu, version of Acqua di Gio*, by PB ParfumsBelcam, Eau de Toilette Spray for Men, 3.4 oz",It stinks. It does not smell anything like the actual cologne. I know it says “our version” but it doesn't even smell good. I was very disappointed. I thought I found a deal on it but I will be returning it and paying the extra money for the actual cologne.,1,12/4/2024,4.6
206,"G eàu, version of Acqua di Gio*, by PB ParfumsBelcam, Eau de Toilette Spray for Men, 3.4 oz",Never received item… instead I received a retaped box with a empty ripped up cologne box inside. Sad that this is happening around Christmas. Did not try contacting Walmart because nothing is ever done when I have issues or missing items.,1,12/16/2024,4.6
207,Jean Paul Gaultier Le Male Elixir Parfum 2.5 OZ,I bought this for my son. He really likes it. Smells really good. When it was shipped the box was in fine condition but when we opened it the canister the product comes in was dented.,4,1/12/2025,4.6
208,Jean Paul Gaultier Le Male Elixir Parfum 2.5 OZ,The package was damaged along with the tin can the cologne comes in. The little spray piece that you push to spray was broken off and no longer works..,2,1/29/2025,4.6
209,Jean Paul Gaultier Le Male Elixir Parfum 2.5 OZ,Made the mistake of trying buy cheaper instead I was met with disappointment please check the reviews before buying from this store. I was only finally able to get my refund after countless calls to ai and to three different companies please again CHECK REVIEWS. But granted you will get a refund pretty quickly.,1,9/13/2024,4.6
210,Jean Paul Gaultier Le Male Elixir Parfum 2.5 OZ,"The product didn't arrive so I was refunded and reordered. It didn't arrive in time but 1st one did and I was recharged. Then the 2nd one arrived and it's broken. You won't take it back but notified company as did I. I have had no response from them.  You should not sell 3rd party that can't be returned to you, whom I ordered it from.",1,12/27/2024,4.6
211,Jean Paul Gaultier Le Male Elixir Parfum 2.5 OZ,The item came in a paper package. No padding. It was dented and the parfum was leaking out of the container. There was no sprayer on the dispenser. Initially the seller wanted to give me half of my money back while they investigated. They offered that twice and I demanded my money back. They finally refunded my money. I would not recommend this seller.,1,1/25/2025,4.6
212,Jean Paul Gaultier Le Male Elixir Parfum 2.5 OZ,"The item received was counterfeit.  Upon opening it from 3rd party seller it was not in secure packaging and had obvious defects like denting and paint flaking.  Nozzle was wrong size and the outer can had incorrect number of rings at top and the nozzle secure pin was the wrong size and poorly made, all signs of counterfeit product.  Product was returned and Walmart advised of counterfeit product.  It should be noted that this product was compared directly to an authenticated real product to confirm the counterfeit discrepancies.  I would not recommend any future frangrance purchases through Walmart unless they can guarantee authenticity with their 3rd party vendors.",1,12/22/2024,4.6
213,Jean Paul Gaultier Le Male Elixir Parfum 2.5 OZ,"The seller put this up as REAL Jean Paul gaultier, after a bit of research I find that this is a fake Jean Paul gaultier. DO NOT BUY THIS IF YOU WANT REAL JEAN PAUL GAULTIER",1,1/7/2025,4.6
214,Jean Paul Gaultier Le Male Elixir Parfum 2.5 OZ,Love the scent but i received a bottle with a bad atomizer and couldn't use the spray. I tried switching caps and cleaning the inserts and had to break the top which made me break the bottle.,1,1/15/2025,4.6
215,Jean Paul Gaultier Le Male Elixir Parfum 2.5 OZ,The glass bottle of cologne was shipped in a padded envelope. I opened the mailbox and the fumes were overwhelming. Needless to so the bottle was shattered.  The shipping procedures need to be re evaluated. Very disappointed.,1,1/7/2025,4.6
216,Jean Paul Gaultier Le Male Elixir Parfum 2.5 OZ,"Came in and can was dented and when I looked at the bottom, it said a 4.2 and I ordered a 2.5 oz. When I opened the can, the paint was chipped and the atomizer was broken. It smells at most 40 % close to jpg elixir. DO NOT BUY, MAJOR SCAM!!!!!!!!",1,1/22/2025,4.6
217,"Dossier Ambery Vanilla Eau De Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","I have spent LOTS of money on indie  perfumes and could not figure out why my Auntie kept calling them ""trash"". Now I get it! one spritz of this lasts ALL day. and the lid is MAGNETIC.  I won't drop $100-$500 a bottle on LUXURY perfumes, but this is definitely high-quality.",5,10/29/2024,4.5
218,"Dossier Ambery Vanilla Eau De Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","Ever since Warm Vanilla Sugar left Bath and Body Works, I've been looking for something else to wear. This doesn't smell like that, but it is warm and vanilla-y with a touch of sophistication. I actually like this better, and will definitely buy it again!",5,9/3/2024,4.5
219,"Dossier Ambery Vanilla Eau De Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","I have had the actual YSL Black opium before , which is like over $100  and this bottle smells like 95% just like it. Has a sweet vanilla ambery scent, maybe just a tad bit too much amber but still smells amazing. Only takes a couple sprays and lasts for hours on skin and clothes. Also the bottle label seems to be coming off right out the packaging box.",5,9/12/2024,4.5
220,"Dossier Ambery Vanilla Eau De Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz",I compared it to the real one by spraying the real one on me in the department store. So I knew what it already smelt like. And it is exactly alike. It's just as warm and sweet smelling with a touch of floral!!,5,12/13/2024,4.5
221,"Dossier Ambery Vanilla Eau De Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","this young sweet kind lady gave me my order in the freezing cold weather and was so quick with great manners, GIVE HER A RAISE!! (her name was Sam btw, great amazing talented beautiful and efficient worker)",5,1/2/2025,4.5
222,"Dossier Ambery Vanilla Eau De Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz",Smells so good and projects so will I got so many compliments on this and my co worker thought we got a new air freshener because the whole house smelled like it when she walked in,5,12/10/2024,4.5
223,"Dossier Ambery Vanilla Eau De Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","This is a beautiful, youthful scent but unfortunately there are absolutely zero hints of vanilla or coffee in this fragrance. I will still wear this, it's a gorgeous fragrance but if you're expecting something gourmand and vanillac, this isn't it.",4,12/8/2024,4.5
224,"Dossier Ambery Vanilla Eau De Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","I bought this perfume and replacement of my number perfume. Because of the reviews I went ahead and tried it I only give it three stars because it does not last very long. I put it on, for example, at seven in the morning and when I get to my destination I cant smell it unfortunately the bath and body works mists quite longer for a cheaper price.",3,12/2/2024,4.5
